AnimalName,Breed,Age,Weight_kg,MedicalHistory,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Symptom_5,priority_score
Dog,Yorkshire Terrier,2.3,7.1,Chronic illness,Fever,Convulsion,Trembling,Distress,Staggering,10
Dog,Boxer,3.4,28.4,Not vaccinated,Fever,Difficulty in breathing,Rub,Coughing,Sneezing,10
Dog,Boxer,4.8,22.0,No previous conditions,Unable to exercise,Coughing,Fever,Difficulty breathing,Eye and Skin change,9
Dog,Beagle,5.2,15.8,Allergies,distended stomach,decreased stool production,heavy breathing,weakness,restless movement,10
Dog,Bulldog,2.2,23.1,Chronic illness,Pain,Pain,Diarrhea,Coughing,Pain,8
Dog,Bulldog,11.1,23.6,Recent surgery,Anorexia,Pain,Weight loss,Fever,Distended chest,10
Dog,Boxer,12.1,25.5,No previous conditions,Swelling,Heat,Flank,Pain,Nasal Discharge,7
Dog,Beagle,3.5,14.6,Dental issues,Labored breathing,Dyspnea,Coughing,Depression,Anorexia,10
Dog,Bulldog,4.5,30.0,Parasite history,Lethargy,Pain,Pain,Weakness,Pain,8
Dog,Labrador Retriever,13.5,33.8,Allergies,Fever,Diarrhea,Coughing,Tiredness,Pains,7
Dog,Beagle,6.7,15.0,Parasite history,Sneezing,Weakness,Lethargy,Vomiting,Vomiting,6
Dog,Yorkshire Terrier,4.7,7.1,Vaccinated,Vomiting,Sneezing,Distended chest,Pain,Fever,10
Dog,Boxer,8.2,29.3,Previous heart condition,Lethargy,Lethargy,Fever,Anorexia,Pain,8
Dog,Boxer,0.9,27.3,Recent surgery,swollen,red-colored,hot udder,Milk getting out more watery,Milk getting out more thick,7
Dog,Yorkshire Terrier,5.9,6.9,Chronic illness,Vomitting,Head Shking,Diarrhea,Anorexia,Anorexia,7
Dog,Beagle,11.4,19.5,Dental issues,Fever,Diarrhea,Nasal Discharge,Lethargy,Blue Eye,8
Dog,Labrador Retriever,15.0,32.0,Vaccinated,Vomiting,Fatique,Fever,Anorexia,Coughing,8
Dog,Labrador Retriever,12.1,38.2,Previous kidney disease,Self Mutilation,Acting aggressive,Acting unnaturally tame,Partial Paralysis,Staggering as drunk,10
Dog,Rottweiler,10.6,40.0,Vaccinated,Inability to stand,Diarrhea,Bottle Jaw,Pot belly,Dry Hair coat,10
Dog,Bulldog,1.2,33.8,Parasite history,Fleece become thin,Death,Sheep often bites,Pains,Loss of wool,0
Dog,Mixed Breed,3.5,32.7,Previous kidney disease,Coughing,Pain,Anorexia,Ulcers,Weight loss,7
Dog,Poodle,10.9,7.9,Parasite history,Weight loss,Anorexia,Pain,Anorexia,Fever,8
Dog,Poodle,3.4,4.2,Not vaccinated,Excessive blood loss,dizziness and fainting,slow growth,watery eyes,Blurry vision,10
Dog,Rottweiler,4.2,40.0,Allergies,Fever,Dyspnea,Coughing,Lethargy,Anorexia,10
Dog,Boxer,6.0,26.6,Allergies,Fever,Loss of appetite,Ear infection,Depression,Nasal Discharge,7
Dog,Labrador Retriever,6.5,42.0,Parasite history,Diarrhea with muscus,Tensemus,Watery Stool,Flatulence,Pains,6
Dog,Yorkshire Terrier,1.0,6.1,Vaccinated,Vomiting,Dribbling of saliva,Lethargy,Anorexia,Pain,8
Dog,German Shepherd,10.8,42.1,Parasite history,Abdominal pain,Diarrhea,Malpresentation,Shock,Anorexia,10
Dog,Yorkshire Terrier,7.2,7.3,Previous kidney disease,Fever,Lack of coordination,Depression,Salivation,Facial paralysis,9
Dog,Yorkshire Terrier,8.6,10.0,Chronic illness,Excessive eye watering,lymphosarcoma,Vomiting,fever,Diarrhea,9
Dog,Rottweiler,7.3,43.3,Not vaccinated,Weight loss,Sneezing,Pain,Pain,Anorexia,7
Dog,Boxer,14.0,18.9,Chronic illness,Fever,weakened legs,los of the ability to walk,Mammary glads,Fluif filled blisters,9
Dog,Poodle,11.9,4.3,Allergies,Stress,Sneezing,Fever,Feather Plucking,Muscus,0
Dog,Mixed Breed,9.3,24.6,Previous kidney disease,Bloody discharge,chirping,Anoxeria,Pain,Lethargy,8
Dog,Beagle,1.3,16.9,Dental issues,Tremor,Viability,Coughing,Anorexia,Weight Loss,8
Dog,Yorkshire Terrier,6.3,7.2,Vaccinated,Abnormal conformation,Diarrhea,Fever,Infection,Diarrhea,6
Dog,Bulldog,9.3,19.1,Skin conditions history,Weight Loss,Diarrhea,Fever,Depression,Scratches,7
Dog,Labrador Retriever,4.0,34.3,Recent surgery,Weakness,Diarrhea,Fever,Salivating,Anorexia,9
Dog,Mixed Breed,2.9,23.1,Dental issues,Coughing ,panting,"facial swelling,",Production of mucus,Fatigue,9
Dog,Rottweiler,4.1,34.0,Recent surgery,Lethargy,Coughing,Anorexia,Dyspnea,Fever,10
Dog,Mixed Breed,13.4,14.0,Skin conditions history,Swollen lymph nodes,Difficulty walking,Back Pain,Lethargy,Vaginal Discharge,9
Dog,Mixed Breed,4.6,20.0,Not vaccinated,Diarrhea,Vomiting,Forthy eye,Relunctance to move,Fever,8
Dog,Beagle,7.0,23.7,Chronic illness,Sneezing,Convulsion,Seizuers,Weight loss,Nasal Discharge,10
Dog,Bulldog,1.6,27.4,Chronic illness,Legness,Paresis,Coughing,Weight loss,Shortness of breath,10
Dog,Bulldog,13.9,19.2,Chronic illness,Difficulty in feeding,Preening,Weakness,Beak overgrowth,Anemia,0
Dog,Bulldog,12.0,22.3,Previous kidney disease,Fever,Loss of appetite,Ear infection,Depression,Nasal Discharge,8
Dog,Beagle,3.6,15.0,Recent surgery,Vomiting,Weight loss,Diarrhea,Coughing,Pain,8
Dog,Yorkshire Terrier,12.6,5.1,No previous conditions,Pain,Vomiting,Pain,Weakness,Weakness,8
Dog,Bulldog,2.8,17.3,Previous kidney disease,Fever,Diarrhea,Coughing,Lethargy,Blue Eye,8
Dog,Mixed Breed,7.7,18.8,Not vaccinated,Pain,Sneezing,Weight loss,Anorexia,Sneezing,7
Dog,Mixed Breed,1.6,21.5,Allergies,Decreased eyelid,Very cold skin,Lethargy,Lip,Fever,9
Dog,Labrador Retriever,7.4,36.0,Recent surgery,Coughing,Pain,Vomiting,Coughing,Vomiting,8
Dog,Rottweiler,5.0,35.7,Skin conditions history,Pain,Coughing,Anorexia,Anorexia,Pain,7
Dog,Rottweiler,13.0,28.5,No previous conditions,Constant pacing,Facial muscle twitching,abnormalalities,Blindness,Muscle pain,10
Dog,Labrador Retriever,9.0,34.7,Previous kidney disease,Anorexia,Preening,Lethargy,Sneezing,Drop on egg production,0
Dog,Boxer,7.1,30.0,Skin conditions history,Anorexia,Anorexia,Weakness,Coughing,Anorexia,8
Dog,Beagle,13.5,25.4,Recent surgery,Ulcers,Diarrhea,Back Pain,Tarry Stool,Enlarged lymph nodes,9
Dog,Poodle,0.5,8.3,Chronic illness,Lethargy,Lethargy,Diarrhea,Coughing,Nausea,8
Dog,Yorkshire Terrier,2.6,4.3,No previous conditions,Fetopelvic dispropotion,Uteria inertia,Malpresentation,Death,Pains,10
Dog,Mixed Breed,11.6,21.7,Previous heart condition,Diarrhea,Weakness,Sneezing,Lethargy,Anorexia,9
Dog,German Shepherd,14.5,33.9,Skin conditions history,loss of appetite,diarrhea,swollen purple wattle,Swollen comb,Lameness,0
Dog,German Shepherd,7.5,37.9,Skin conditions history,Mortality varies,Spread of infection,Weight loss,Weight loss,Lethargy,0
Dog,Yorkshire Terrier,10.6,4.8,Previous heart condition,Weakness,Weakness,Nervous,Fever,Lethargy,9
Dog,Boxer,0.6,15.0,Previous heart condition,Diarrhea,Diarrhea,Weight loss,Fever,Sneezing,8
Dog,Yorkshire Terrier,13.6,3.8,Dental issues,Coughing,Vomiting,Anorexia,Fever,Diarrhea,8
Dog,Rottweiler,11.3,39.0,Allergies,Weakness,Diarrhea,Anorexia,Sneezing,Vomiting,8
Dog,Boxer,5.6,22.4,Vaccinated,Ulcers,Weight loss,Weakness,Vomiting,Pain,8
Dog,Mixed Breed,9.3,35.7,Not vaccinated,Most often none,Sneezing,Nasal Discharge,Dyspnea,Pain,10
Dog,Mixed Breed,10.9,9.4,Vaccinated,Rhinitis,Pneumonia ,abscessess,Torticollis,Septicemia,10
Dog,Yorkshire Terrier,3.1,9.6,Skin conditions history,Fetopelvic dispropotion,Uteria inertia,Malpresentation,Death,Pains,10
Dog,Beagle,14.8,22.1,Chronic illness,Fever,Lack of coordination,Depression,Salivation,Facial paralysis,9
Dog,Golden Retriever,2.2,37.2,Parasite history,Weight loss,Weight loss,Weight loss,Fever,Vomiting,7
Dog,Beagle,12.8,27.9,Skin conditions history,Weakness,Pain,Coughing,Fever,Diarrhea,8
Dog,Beagle,2.6,23.3,Vaccinated,Vomiting, rapid heartbeats,Lethargy,Pain,Lethargy,9
Dog,Labrador Retriever,2.5,25.0,Dental issues,Dark or black face,Anorexia,Weakness,Increased in breathing,Weight loss,9
Dog,Rottweiler,5.5,44.4,Recent surgery,Fever,Poor coat condition,Infection of the skin,Weight loss,Fatique,6
Dog,Boxer,9.6,17.1,Not vaccinated,Coughing,Anorexia,Pain,Fever,Diarrhea,8
Dog,Yorkshire Terrier,14.6,6.1,Chronic illness,weakened legs,Weight loss,Diarrhea,Depression,Anorexia,8
Dog,Mixed Breed,15.9,38.8,Recent surgery,Dullness,Lacrimation,Coughing,Diarrhea,Seizures,10
Dog,Golden Retriever,6.8,36.3,Previous kidney disease,Anorexia,Weakness,Rhinorrhea,Coughing,Pain,7
Dog,Yorkshire Terrier,10.2,4.8,Previous kidney disease,Fetopelvic dispropotion,Uteria inertia,Malpresentation,Death,Pains,0
Dog,Beagle,8.2,24.5,No previous conditions,Fever,Dullness,Dullness,Skin Rashes,Pains,7
Dog,Boxer,5.0,17.7,Allergies,Fever,feline infections,Ear infection,Pain,Diarrhea,0
Dog,Rottweiler,2.7,36.6,Recent surgery,Coughing,Pain,Sneezing,Weight loss,Sneezing,5
Dog,Golden Retriever,1.7,27.5,Skin conditions history,Coughing,Lethargy,Pain,Sneezing,Sneezing,5
Dog,Mixed Breed,13.6,16.8,Skin conditions history,Difficulty walking,Vaginal Discharge,Lethargy,Swollen lymph nodes,Back Pain,10
Dog,Rottweiler,14.2,40.2,Skin conditions history,Depression,Swelling of face or leg,Fever,Poor Appetite,Pains,8
Dog,German Shepherd,10.4,43.5,Previous heart condition,Air sacculitis,Halitosis,Coughing,Enteritis,Weight loss,0
Dog,Boxer,7.8,15.0,Recent surgery,Fever,Dark colored bloody,Incoordination,Difficulty in breathing,Terminal convulsion,10
Dog,Golden Retriever,9.4,29.1,Skin conditions history,Straining,Diarrhea,Vomiting,Weight loss,Blindness,9
Dog,Bulldog,4.0,18.3,Skin conditions history,Fever,Sour Throat,Mortality,Muscle aches,Abnormalities,0
Dog,Bulldog,7.2,15.0,Not vaccinated,Lesions,Diarrhea,Anorexia,Sneezing,inability to rise,9
Dog,Bulldog,12.4,18.1,No previous conditions,Weight loss,Diarrhea,Difficult in walking,Lethargy,Poor condition,7
Dog,Mixed Breed,10.4,5.0,Recent surgery,Pain,Weight loss,Diarrhea,Weakness,Vomiting,8
Dog,Beagle,14.0,29.7,Vaccinated,stop eating,stop drinking,change their normal behaviour,Lameness,Pains,8
Dog,Golden Retriever,6.3,25.0,Allergies,Lethargy,Fever,Horny growth,Vomiting,Sneezing,6
Dog,Boxer,10.5,18.9,Vaccinated,Listless,Difficulty in walking,Grinding of teeth,Blindness,Ataxia,10
Dog,Poodle,8.3,3.2,Parasite history,Red skin,Loss of appetite,Moist,Lameness,Pains,6
Dog,Beagle,2.2,29.2,Parasite history,Anorexia,Anorexia,Neck paralysis,Anorexia,Coughing,10
Dog,German Shepherd,0.9,39.8,Skin conditions history,Excessive blood loss,dizziness and fainting,Blurry vision,watery eyes,slow growth,10
Dog,Bulldog,11.5,26.1,Dental issues,Vomiting,Sneezing,Fever,Diarrhea,Gums,7
Dog,Poodle,6.8,3.7,Chronic illness,Weight loss,Coughing,Weight loss,Willnot run to jump,Puffed_up Feather,0
Dog,Rottweiler,5.5,41.5,Dental issues,Fever,Fever,Lethargy,Coughing,Sneezing,6
Dog,Yorkshire Terrier,12.2,7.5,Not vaccinated,Weakness,Shock,Lethargy,Severe headache,Weight loss,10
Dog,Boxer,11.4,20.9,Previous kidney disease,Pain,Vomiting,Lethargy,Fever,Diarrhea,8
Dog,Boxer,0.9,22.1,No previous conditions,Fever,Depression,Relunctance to move,Salivation,Nasal Discharge,7
Dog,Mixed Breed,13.0,25.1,Allergies,Weight loss,Floopy muscle,Milk getting out more watery,Anorexia,Weight loss,7
Dog,German Shepherd,5.9,33.1,Skin conditions history,Fever,Fever,Anorexia,Pain,Vomiting,8
Dog,Beagle,10.0,30.0,Parasite history,Weight loss,Swelling  in the bite area,Diarrhea,Periodic vommiting,Weight loss,7
Dog,Labrador Retriever,4.1,35.5,Recent surgery,Excessive blood loss,Weight loss,Abdominal pain,Pain,Fever,10
Dog,Beagle,7.1,25.1,Recent surgery,Diarrhea,Diarrhea,Anorexia,Decrease appetite,Pain,7
Dog,German Shepherd,6.3,33.0,Parasite history,Pain,Anorexia,Diarrhea,Sneezing,Sneezing,6
Dog,Bulldog,10.3,26.0,Previous heart condition,Bloody discharge,Itches,Swollen,Tenderness,Testical Pain,8
Dog,Rottweiler,6.5,29.4,Allergies,Lethargy,Sneezing,Weakness,Sneezing,Secondary Infection,6
Dog,Labrador Retriever,7.9,31.9,No previous conditions,Vomiting,Fever,emaciation,Sneezing,Lethargy,8
Dog,Bulldog,0.8,26.2,Vaccinated,Pain,Diarrhea,Uncharacteristic hiding,Sneezing,Diffculty breathing,10
Dog,Poodle,2.0,4.5,Previous kidney disease,Trembling,Sneezing,Diarrhea,Bleeding from other parts of the body,Vomiting,10
Dog,Rottweiler,4.5,29.7,Not vaccinated,Hair loss,Dandruff,Darkened skin,Crusting of the skin,Ulcerated skin,3
Dog,Beagle,8.0,16.7,Skin conditions history,Fever,Diffulty Swallowing,Excessive drooling,Staggering,Seizures,10
Dog,Labrador Retriever,8.0,38.4,Recent surgery,Vomiting,Pain,Fever,Fever,weakness,9
Dog,Beagle,2.2,24.2,Parasite history,Normal appetite,Diarrhea,Swelling may occur under jaw,Weight loss,Drop in milk production,6
Dog,Labrador Retriever,14.1,39.5,Not vaccinated,Gasping,coughing ,mild weakness,droopy wings,twisted neck,0
Dog,Golden Retriever,3.8,39.2,Allergies,Sneezing,Vomiting,Sneezing,Thrist and urination,Pain,8
Dog,German Shepherd,6.6,28.0,Recent surgery,Diarrhea,Sneezing,Weight gain,Diarrhea,Nesting behaviour,4
Dog,German Shepherd,5.3,31.7,Chronic illness,Abortion,Mummification,Stillbirth,Weak kids,Pain,9
Dog,Mixed Breed,10.6,32.9,Previous kidney disease,Pain,Pain,Vomiting,Weight loss,Anorexia,9
Dog,Yorkshire Terrier,4.7,5.2,Parasite history,Coughing,Loss od appetite,Fever,Weakness,Coughing,7
Dog,Yorkshire Terrier,10.9,3.6,Allergies,Fever,Dullness,Dullness,Skin Rashes,Pains,7
Dog,Yorkshire Terrier,3.6,4.0,Dental issues,Pain,Weakness,Vomiting,Ring shaped Lesion,Coughing,7
Dog,Rottweiler,9.4,25.0,Previous kidney disease,Pain,Fever,Pain,Pain,Diarrhea,9
Dog,Golden Retriever,9.0,41.2,Allergies,Fatty stool,Diarrhea,Vomiting,Weight loss,Pain,8
Dog,Labrador Retriever,8.8,31.2,Not vaccinated,Enlarged Thymus,Obstructed Lungs,Lethargy,Skin rashes,Weight loss,10
Dog,Poodle,13.6,3.1,Skin conditions history,Lethargy,Recumbency,Weakness,Vomiting,Sneezing,10
Dog,Bulldog,2.9,15.5,Recent surgery,Chronic eye inflamation,Poor Appetite,Fever,Lethargy,Neurologic abnormalities,10
Dog,Labrador Retriever,2.8,32.9,Chronic illness,Radip onset,Stiff,Muscle Trembling,Weakness,Death,10
Dog,Mixed Breed,5.9,32.8,Previous kidney disease,Bottle Jaw,Weight loss,Coughing,Sneezing,Diarrhea,9
Dog,Golden Retriever,4.2,45.0,Vaccinated,Weakness,Stiffness,Trembling,White mark on the muscle,Loss of vitamin E,8
Dog,Beagle,8.3,27.7,No previous conditions,Lethargy,Diarrhea,Lethargy,Diarrhea,Vomiting,7
Dog,Yorkshire Terrier,10.0,7.1,Vaccinated,Anorexia,Vomiting,Weakness,Pain,Coughing,9
Dog,Beagle,8.5,18.0,Not vaccinated,Fever,Diffulty Swallowing,Excessive drooling,Staggering,Seizures,10
Dog,Poodle,5.8,6.3,No previous conditions,Weight loss,Vomiting,Lethargy,Swelling on joints,Diarrhea,8
Dog,Yorkshire Terrier,7.3,7.8,Recent surgery,Muscle aches,Abnormal behaviour,Diarrhea,Red Diarrhea,Pain,9
Dog,Poodle,4.4,5.7,Allergies,Sneezing,Severe headache,Weakness,Muscle Trembling,Anorexia,8
Dog,Golden Retriever,8.9,33.0,Skin conditions history,Weight loss,Coughing,Pain,Fever,Vomiting,8
Dog,Boxer,7.8,20.9,Chronic illness,Diarrhea,Pain,Vomiting,Paralysis,Weight loss,10
Dog,Boxer,3.5,15.9,Previous heart condition,Facial Swelling,Bloody Drool,Abdominal pain,Unable To Eat,Lossened Teeth,9
Dog,Beagle,3.5,17.8,Previous heart condition,Coughing,Fever,Endomeritis,Redness,Weight loss,10
Dog,Mixed Breed,6.3,19.0,Dental issues,Diarrhea,Fever,Weight loss,Weakness,Vomiting,7
Dog,Bulldog,11.0,23.5,Previous kidney disease,Swollen,Testical Pain,Itches,Bloody discharge,Tenderness,8
Dog,Mixed Breed,4.9,30.3,Recent surgery,Pain,Diarrhea,Diarrhea,Chronic eye inflamation,Fever,7
Dog,Boxer,3.7,29.8,Previous kidney disease,Fever,Weakness,Larynx,Pain,Sneezing,8
Dog,Poodle,8.4,3.6,Parasite history,Red skin,Pains,Loss of appetite,Lameness,Moist,7
Dog,Mixed Breed,1.2,12.5,Not vaccinated,change their normal behaviour,stop drinking,Pains,diarrhea,stop eating,10
Dog,Poodle,3.9,5.9,Chronic illness,Puffed_up Feather,Less Eat,Headache,Half-closed eye,Seizures,0
Dog,Golden Retriever,2.9,27.9,Vaccinated,Anorexia,Lethargy,Weight loss,Weight loss,Pain,8
Dog,Bulldog,4.2,21.1,Previous kidney disease,Fever,Diarrhea,Vomiting,Stomach cramps,Nausea,7
Dog,Bulldog,12.2,24.5,Previous kidney disease,Staggering as drunk,Diarrhea,Pain,Anorexia,Fever,10
Dog,Poodle,6.6,6.1,Previous heart condition,Pain,Coughing,Pain,Weakness,Weight loss,9
Dog,German Shepherd,8.1,35.2,Recent surgery,Coughing,Fluffed Feather,Fever,Skin Lesion,Weakness,0
Dog,Yorkshire Terrier,11.0,7.7,Recent surgery,Vomiting,Pain,Sneezing,Weight loss,Weight loss,8
Dog,Bulldog,10.3,22.1,Skin conditions history,egg production decreases,stunted growth,Blindness,Distinctive bumps,Facial swelling,0
Dog,Golden Retriever,8.1,36.4,Previous kidney disease,Vomiting,Anorexia,Vomiting,Sneezing,Sneezing,9
Dog,German Shepherd,5.5,31.2,Not vaccinated,Vomiting,Pain,Fever,Sneezing,Pain,8
Dog,Golden Retriever,0.5,31.9,Dental issues,Vomiting,Pain,Fever,Fever,Fever,9
Dog,Labrador Retriever,2.3,39.4,Not vaccinated,Pain,Diarrhea,Weight loss,Kicking at the belly,Diarrhea,9
Dog,Poodle,14.3,8.8,Vaccinated,Fever,Loss of  appetite,Coughing,Lethargy,Joint Pain,8
Dog,Labrador Retriever,13.4,39.1,Skin conditions history,Coughing,Anorexia,Sneezing,Lethargy,Coughing,8
Dog,Golden Retriever,10.6,43.0,Allergies,Inflammed eye,Lethargy,Diarrhea,Fever,Undigested in their feces,7
Dog,Beagle,8.5,15.4,Recent surgery,Vomiting,Diarrhea,Coughing,Fever,Fever,8
Dog,Rottweiler,4.9,25.9,Skin conditions history,paresis,paralysis,Weakness,Stomach cramps,Diarrhea,10
Dog,Mixed Breed,15.1,32.4,Dental issues,Crusting of the skin,Dandruff,Ulcerated skin,Vomiting,Hair loss,6
Dog,Mixed Breed,6.9,8.9,Recent surgery,Diarrhea with muscus,Tensemus,Nose Bleeds,Flatulence,Pains,8
Dog,Golden Retriever,6.6,45.0,Previous heart condition,cough,sneeze,droopy wings,twisted neck,droopy wings,0
Dog,Rottweiler,9.0,36.4,Vaccinated,Inability to stand,Diarrhea,Bottle Jaw,Pot belly,Dry Hair coat,10
Dog,Poodle,14.7,4.9,Not vaccinated,Vomiting,Vomiting,Weight loss,Weight loss,Lethargy,8
Dog,Rottweiler,7.5,35.2,Not vaccinated,Weakness,Anorexia,Pain,Pain,Weakness,8
Dog,Boxer,3.4,27.9,Not vaccinated,Fever,Difficulty in breathing,Rub,Coughing,Sneezing,10
Dog,Boxer,0.9,25.0,Not vaccinated,Puffed_up Feather,Less Eat,Headache,Half-closed eye,Seizures,0
Dog,Rottweiler,10.6,27.2,Previous heart condition,Fever,Animal become lame,Prostrat,Painfull Swalling,Lameness,9
Dog,Rottweiler,5.0,34.8,No previous conditions,Immediate death,Difficulty in breathing,Blue colored lip,Bloody discharge,Neurologic abnormalities,10
Dog,Poodle,10.2,8.7,Recent surgery,Swelling,Fever,Sneezing,Coughing,Pain,7
Dog,Beagle,4.8,20.7,Vaccinated,Excessive blood loss,Urination,Weight loss,Weakness,Lethargy,10
Dog,Poodle,2.6,3.8,No previous conditions,Pains,Fleece become thin,Death,Loss of wool,Sheep often bites,0
Dog,Beagle,2.3,22.7,Previous heart condition,Weight loss,Pain,Anorexia,Sneezing,Nervousness,7
Dog,Rottweiler,1.6,38.4,Recent surgery,Abortion,Mummification,Stillbirth,Pain,Weak kids,0
Dog,Poodle,3.0,4.8,Not vaccinated,Jaundice,Coughing,Loss of appetite,Rough Hair coat,Death,9
Dog,Mixed Breed,6.9,34.3,Previous heart condition,Shaking oh head,Seizures,Pain,Pain,Pain,10
Dog,Labrador Retriever,6.3,33.4,Dental issues,Anorexia,Weight loss,Sneezing,Anorexia,Sneezing,5
Dog,Rottweiler,2.9,33.1,Previous kidney disease,Wandering,Partial Paralysis,Weakness,Pain,Vomiting,9
Dog,Golden Retriever,7.3,39.9,Chronic illness,Lack of walking,Rump,Weight loss,Diarrhea,Fever,8
Dog,Rottweiler,10.0,35.9,Previous kidney disease,Weight loss,Pain,Sneezing,Infection of the skin,Anorexia,7
Dog,Bulldog,4.1,19.7,Skin conditions history,Weakness,Vomiting,Weight loss,Weight loss,Coughing,7
Dog,Bulldog,15.0,24.1,Vaccinated,Weight loss,Lethargy,Lethargy,Coughing,Pain,8
Dog,Mixed Breed,2.3,5.8,Previous heart condition,Hemopytsis,Diarrhea,Asymptomatic,Death,Epistaxis,10
Dog,Labrador Retriever,5.6,25.2,No previous conditions,Diarrhea,Sneezing,Anorexia,Weight loss,muscular spasms,6
Dog,Golden Retriever,11.3,30.4,Recent surgery,Weight loss,Anorexia,Sneezing,Weakness,Weight loss,8
Dog,Rottweiler,2.5,42.8,Allergies,Anorexia,Coughing,Weight loss,Excitability,Sneezing,5
Dog,Rottweiler,5.4,23.7,Not vaccinated,Fever,Chills,Sweat,Head ache,Fatique,4
Dog,Mixed Breed,7.9,28.0,Vaccinated,Fever,Malaise,Weakness,Weight loss,Pain,7
Dog,Labrador Retriever,2.5,45.0,Previous heart condition,Pain,Weight loss,Weight loss,Bald patches,Red eye,6
Dog,Rottweiler,4.7,36.4,Allergies,Weakness,Weakness,Weight loss,Drop on egg production,difficulty breating,0
Dog,Poodle,1.8,5.4,Recent surgery,Greenish-yellow nasal discharge,Lack of pigmentation,Sneezing,Lethargy,Pain on face,6
Dog,Bulldog,12.5,21.3,No previous conditions,paresis,Diarrhea,Stomach cramps,paralysis,Weakness,10
Dog,Yorkshire Terrier,9.5,5.0,No previous conditions,Loss of appetite,Difficulty in breathing,Coughing,Runny nose,Weakness,10
Dog,Beagle,5.7,30.9,Skin conditions history,Excession Salivation,Ulcerated ear,Fever,Abnormal conformation,Ulcerated muscle,8
Dog,Yorkshire Terrier,6.1,7.8,Recent surgery,Fever,Mild sneezing,Coughing,Nasal,Ocular discharge,4
Dog,Labrador Retriever,10.1,43.1,Not vaccinated,Fever,Weakness,Discomfort,Diarrhea,Vomiting,8
Dog,Yorkshire Terrier,9.7,4.6,No previous conditions,Runny nose,Difficulty in breathing,Coughing,Weakness,Loss of appetite,10
Dog,Mixed Breed,9.1,36.2,Previous kidney disease,Anorexia,Diarrhea,Fever,Lip,Anorexia,7
Dog,Mixed Breed,1.7,22.5,Chronic illness,eye discharges,nasal discharge,change their normal behaviour,high body temperature,lameness,7
Dog,Boxer,14.1,28.2,Skin conditions history,burning ache or pain,vomiting,loss of appetite,experiencing changes in weight, pain and bloating,10
Dog,Golden Retriever,11.3,41.7,Dental issues,Weakness,Pain,Sneezing,Weakness,Thicked skin,6
Dog,Yorkshire Terrier,2.7,3.9,No previous conditions,Fetopelvic dispropotion,Uteria inertia,Malpresentation,Death,Pains,10
Dog,Labrador Retriever,5.8,36.9,Previous heart condition,Lethargy,Bloody,Coughing,vomiting,Diarrhea,8
Dog,German Shepherd,11.0,32.8,Previous kidney disease,stop eating,stop drinking,change their normal behaviour,Lameness,Pains,9
